s,kW/m2,kg/m2/s,kW/m2,C,kW/m2,kW/m3,kW/m3,kW/m2,C
 5.5414472E+001, 1.2459183E+002, 4.1078340E-003, 9.5018090E-001, 5.3335015E+002, 2.8265533E+001, 1.8168139E+003,-8.3910005E+002, 1.2552479E+001, 3.9413905E+002
 5.5615687E+001, 1.2464038E+002, 4.1005196E-003, 8.0172291E-001, 5.1567363E+002, 2.8054317E+001, 1.7488571E+003,-8.0297761E+002, 1.2603241E+001, 3.9391694E+002
 5.5816902E+001, 1.2528356E+002, 4.0680661E-003, 8.3062064E-001, 5.2018998E+002, 2.8198730E+001, 1.7760890E+003,-8.5402204E+002, 1.2707642E+001, 3.9366791E+002
 5.6018117E+001, 1.2817029E+002, 4.1248894E-003, 8.9772341E-001, 5.2911296E+002, 2.8991320E+001, 1.7742953E+003,-8.5700901E+002, 1.3241525E+001, 3.9521761E+002
 5.6219332E+001, 1.3249966E+002, 4.2972233E-003, 1.1753339E+000, 5.6170724E+002, 3.0423472E+001, 1.8827832E+003,-9.8193252E+002, 1.3966632E+001, 3.9815328E+002
 5.6420548E+001, 1.4216593E+002, 4.6387872E-003, 1.3141394E+000, 5.8028541E+002, 3.2816882E+001, 2.6174311E+003,-1.1249525E+003, 1.5635503E+001, 4.0196618E+002
 5.6621763E+001, 1.7266841E+002, 5.7853853E-003, 1.9172811E+000, 6.5487491E+002, 4.1107444E+001, 3.0865106E+003,-1.4552138E+003, 2.0957002E+001, 4.2303313E+002
 5.6808893E+001, 2.0721891E+002, 7.6427175E-003, 2.3785327E+000, 7.1725739E+002, 4.9050444E+001, 3.4118684E+003,-1.7199802E+003, 2.6067444E+001, 4.4141649E+002
 5.7003567E+001, 1.9823469E+002, 8.5538244E-003, 1.6045301E+000, 6.4185370E+002, 4.5160635E+001, 2.1201364E+003,-9.1479298E+002, 2.3468344E+001, 4.3793428E+002
 5.7219873E+001, 1.5509967E+002, 6.8459793E-003, 1.5096138E+000, 6.1392702E+002, 3.5072030E+001, 2.0883204E+003,-8.8071472E+002, 1.6318699E+001, 4.1320977E+002
 5.7414547E+001, 1.4259499E+002, 5.3552957E-003, 1.4291984E+000, 5.9226373E+002, 3.2300635E+001, 2.0119144E+003,-8.1421010E+002, 1.4920505E+001, 4.0238194E+002
 5.7602733E+001, 1.4252218E+002, 5.1318076E-003, 1.4741530E+000, 5.9355005E+002, 3.2237270E+001, 2.0040921E+003,-7.4505878E+002, 1.4885879E+001, 4.0128461E+002
 5.7816875E+001, 1.3346502E+002, 4.8986427E-003, 1.1375338E+000, 5.5633442E+002, 2.9602317E+001, 1.7713445E+003,-6.2277687E+002, 1.3270767E+001, 3.9629922E+002
 5.8007224E+001, 1.2423431E+002, 4.3244344E-003, 1.2826868E+000, 5.6542901E+002, 2.7918957E+001, 1.8470090E+003,-7.8420124E+002, 1.2048147E+001, 3.8955380E+002
 5.8221366E+001, 1.2939573E+002, 4.2205367E-003, 1.1749508E+000, 5.5502028E+002, 2.9184854E+001, 1.8405287E+003,-8.0599383E+002, 1.3253163E+001, 3.9161007E+002
 5.8411714E+001, 1.3572874E+002, 4.5107363E-003, 1.3580375E+000, 5.7818536E+002, 3.1086385E+001, 1.9655167E+003,-9.8136395E+002, 1.4438842E+001, 3.9587809E+002
 5.8602063E+001, 1.4741098E+002, 4.9607636E-003, 1.4956622E+000, 5.9750294E+002, 3.4113654E+001, 2.1114622E+003,-1.1194586E+003, 1.6587824E+001, 4.0218408E+002
 5.8816205E+001, 1.7308880E+002, 6.0233519E-003, 2.1083381E+000, 6.6510499E+002, 4.0871497E+001, 3.3043323E+003,-1.6427756E+003, 2.1038890E+001, 4.1492148E+002
 5.9006554E+001, 2.0401645E+002, 8.0147796E-003, 2.0826217E+000, 6.7939293E+002, 4.7806649E+001, 2.5484935E+003,-1.3467532E+003, 2.5947627E+001, 4.3193395E+002
 5.9220696E+001, 2.0295605E+002, 8.7960143E-003, 2.5691123E+000, 7.3462992E+002, 4.8000265E+001, 3.7475865E+003,-1.7905506E+003, 2.5370537E+001, 4.3246756E+002
 5.9411293E+001, 2.1635943E+002, 9.3621429E-003, 3.4388097E+000, 8.0593709E+002, 5.2476442E+001, 3.4701594E+003,-1.6734477E+003, 2.8031712E+001, 4.3815386E+002
 5.9601889E+001, 2.1148317E+002, 1.0085851E-002, 3.5687594E+000, 8.1440685E+002, 5.1194294E+001, 3.2898400E+003,-1.5089659E+003, 2.6585339E+001, 4.3743452E+002
 5.9813664E+001, 1.9596937E+002, 9.1239905E-003, 3.3789292E+000, 7.8836165E+002, 4.7475536E+001, 3.2650261E+003,-1.4839443E+003, 2.4245604E+001, 4.2771971E+002
 6.0004260E+001, 1.8885286E+002, 8.5426475E-003, 2.8793029E+000, 7.4218979E+002, 4.5315934E+001, 3.0549132E+003,-1.4187714E+003, 2.3324464E+001, 4.2268610E+002
 6.0216034E+001, 1.8256228E+002, 8.1253813E-003, 2.4241652E+000, 6.9873323E+002, 4.3418093E+001, 2.5244248E+003,-1.3309383E+003, 2.2492363E+001, 4.1828333E+002
 6.0406631E+001, 1.7975451E+002, 7.8135511E-003, 2.3791646E+000, 6.9477315E+002, 4.2758955E+001, 2.5088544E+003,-1.4368275E+003, 2.2173877E+001, 4.1567301E+002
 6.0618405E+001, 1.8674286E+002, 8.0676313E-003, 2.4912810E+000, 7.0398306E+002, 4.4615198E+001, 2.6088830E+003,-1.4678298E+003, 2.3591861E+001, 4.1782312E+002
 6.0809002E+001, 2.0317246E+002, 8.7714064E-003, 2.9540366E+000, 7.4688025E+002, 4.8883358E+001, 3.3035876E+003,-1.7780546E+003, 2.6533608E+001, 4.2312548E+002
 6.1020776E+001, 2.2281522E+002, 1.0330580E-002, 3.1118576E+000, 7.7012087E+002, 5.3369948E+001, 2.8505214E+003,-1.4619342E+003, 2.9738498E+001, 4.3063917E+002
 6.1211373E+001, 1.9307199E+002, 9.5753409E-003, 2.4754795E+000, 7.0675735E+002, 4.5293248E+001, 2.2572588E+003,-1.1868184E+003, 2.3925959E+001, 4.1885501E+002
 6.1401969E+001, 1.7010387E+002, 7.6315265E-003, 2.2765438E+000, 6.7467056E+002, 3.9963436E+001, 2.1939042E+003,-1.1799648E+003, 2.0327482E+001, 4.0778602E+002
 6.1613743E+001, 1.7006478E+002, 7.2769292E-003, 2.2478418E+000, 6.7282145E+002, 4.0361479E+001, 2.5377196E+003,-1.3261313E+003, 2.0850690E+001, 4.0674033E+002
 6.1804340E+001, 1.8618358E+002, 7.8774043E-003, 2.3221899E+000, 6.7862195E+002, 4.4069607E+001, 2.6665301E+003,-1.4052810E+003, 2.3816652E+001, 4.1175160E+002
 6.2016114E+001, 1.6889023E+002, 7.6509667E-003, 1.2460142E+000, 5.7832287E+002, 3.8071028E+001, 1.7858763E+003,-8.2790882E+002, 2.0072370E+001, 4.0528970E+002
 6.2206711E+001, 1.4517001E+002, 6.0058590E-003, 1.6701767E+000, 6.0765763E+002, 3.3543703E+001, 2.0135200E+003,-1.1115645E+003, 1.6246491E+001, 3.9421617E+002
 6.2414250E+001, 1.4921505E+002, 5.8965351E-003, 1.3575426E+000, 5.7753450E+002, 3.4319100E+001, 1.8388927E+003,-9.3371167E+002, 1.7309484E+001, 3.9591316E+002
 6.2600611E+001, 1.4298772E+002, 5.6799896E-003, 1.4209524E+000, 5.8314725E+002, 3.2810394E+001, 1.8947564E+003,-9.6595675E+002, 1.6011262E+001, 3.9313750E+002
 6.2810267E+001, 1.4323235E+002, 5.5220820E-003, 1.4888143E+000, 5.9015635E+002, 3.3056743E+001, 1.9235876E+003,-9.9177731E+002, 1.6191597E+001, 3.9298226E+002
 6.3019923E+001, 1.4847074E+002, 4.2277264E-003, 1.4703959E+000, 6.0484057E+002, 3.4440912E+001, 2.4494274E+003,-1.1443979E+003, 1.5469303E+001, 4.2489859E+002
 6.3206285E+001, 1.7088907E+002, 4.7685136E-003, 1.7829024E+000, 6.6098878E+002, 4.0048653E+001, 2.8065186E+003,-1.4769490E+003, 1.8393974E+001, 4.4630511E+002
 6.3415941E+001, 1.7021858E+002, 5.8498384E-003, 8.9939448E-001, 5.8401447E+002, 3.8128693E+001, 1.8943746E+003,-8.3546708E+002, 1.7327552E+001, 4.4865994E+002
 6.3602302E+001, 1.5047554E+002, 5.4592647E-003, 1.1446820E+000, 5.9469436E+002, 3.3505291E+001, 2.0384327E+003,-9.7036594E+002, 1.4049575E+001, 4.3148387E+002
 6.3811959E+001, 1.5380827E+002, 4.9583714E-003, 1.1754338E+000, 5.9497384E+002, 3.4528671E+001, 2.0151557E+003,-9.5185662E+002, 1.5255470E+001, 4.3074119E+002
 6.4021615E+001, 1.6348435E+002, 5.1925865E-003, 1.6002325E+000, 6.4516098E+002, 3.7486870E+001, 2.4124471E+003,-1.1913464E+003, 1.6783762E+001, 4.3879978E+002
 6.4207976E+001, 1.7969420E+002, 5.8602929E-003, 1.7708772E+000, 6.7448155E+002, 4.1242669E+001, 2.5278236E+003,-1.2014009E+003, 1.8900835E+001, 4.5108017E+002
 6.4417632E+001, 1.9247382E+002, 6.6531462E-003, 2.4133373E+000, 7.4473053E+002, 4.4744975E+001, 3.1689548E+003,-1.3653455E+003, 2.0220668E+001, 4.6248497E+002
 6.4603994E+001, 2.0119027E+002, 7.1896688E-003, 2.7480965E+000, 7.7915976E+002, 4.7470176E+001, 3.7933548E+003,-1.6312740E+003, 2.1701901E+001, 4.6917672E+002
 6.4813650E+001, 2.1525569E+002, 7.9816154E-003, 2.8714771E+000, 7.9982196E+002, 5.0970271E+001, 3.4564657E+003,-1.5707519E+003, 2.3695588E+001, 4.7955391E+002
 6.5017026E+001, 2.1749742E+002, 8.6706147E-003, 3.3442868E+000, 8.3456328E+002, 5.2033483E+001, 4.1188026E+003,-1.6207393E+003, 2.3460986E+001, 4.8401515E+002
 6.5207394E+001, 2.1221184E+002, 8.5037814E-003, 3.1440552E+000, 8.1861230E+002, 5.0114613E+001, 3.5875376E+003,-1.3384558E+003, 2.2625949E+001, 4.7723667E+002
 6.5407261E+001, 1.7244111E+002, 7.5438511E-003, 1.2836709E+000, 6.1507011E+002, 3.8082972E+001, 1.9243635E+003,-6.3170248E+002, 1.6547619E+001, 4.4696867E+002
 6.5603494E+001, 1.2156025E+002, 4.9882523E-003, 6.3836606E-001, 5.0587530E+002, 2.5619621E+001, 1.5683694E+003,-5.8111738E+002, 9.9144999E+000, 4.0114758E+002
 6.5819351E+001, 1.1584879E+002, 3.6412236E-003, 6.1198032E-001, 4.9540653E+002, 2.4975446E+001, 1.4867855E+003,-6.7418892E+002, 1.0171048E+001, 3.9385737E+002
 6.6017219E+001, 1.2511944E+002, 3.5666625E-003, 8.9991461E-001, 5.3547620E+002, 2.7804379E+001, 1.5877571E+003,-8.5319946E+002, 1.1881541E+001, 4.0042405E+002
 6.6215747E+001, 1.4014554E+002, 4.0854902E-003, 1.2442799E+000, 5.8532929E+002, 3.2020828E+001, 1.7720720E+003,-1.0288593E+003, 1.4286340E+001, 4.1375197E+002
 6.6401963E+001, 1.5574998E+002, 4.8720094E-003, 1.6051207E+000, 6.3265389E+002, 3.6046873E+001, 2.0800661E+003,-1.2517052E+003, 1.6480035E+001, 4.2662474E+002
 6.6600128E+001, 1.6353492E+002, 5.6907115E-003, 1.4015482E+000, 6.2078284E+002, 3.7466080E+001, 2.0918055E+003,-1.0322043E+003, 1.7350548E+001, 4.3333777E+002
 6.6813173E+001, 1.6445814E+002, 5.9631335E-003, 1.8048925E+000, 6.6139430E+002, 3.8187984E+001, 2.4309542E+003,-1.2550150E+003, 1.7352372E+001, 4.3472489E+002
 6.7002546E+001, 1.6805900E+002, 6.1679267E-003, 1.5750203E+000, 6.3894513E+002, 3.8699886E+001, 2.0393462E+003,-1.0036888E+003, 1.7958394E+001, 4.3651533E+002
 6.7215590E+001, 1.6910413E+002, 6.1594713E-003, 2.0716936E+000, 6.8515647E+002, 3.9873443E+001, 4.1053292E+003,-1.6497586E+003, 1.8458722E+001, 4.3569636E+002
 6.7411287E+001, 2.0708894E+002, 7.3322691E-003, 2.6281220E+000, 7.6006735E+002, 4.9664217E+001, 3.8558973E+003,-1.6581478E+003, 2.4716243E+001, 4.6254222E+002
 6.7603962E+001, 2.2104537E+002, 9.1731315E-003, 2.7734645E+000, 7.8412395E+002, 5.1580716E+001, 3.1237853E+003,-1.2323518E+003, 2.4765092E+001, 4.7263390E+002
 6.7813551E+001, 1.8325558E+002, 8.0852632E-003, 2.0366708E+000, 6.9082290E+002, 4.1536754E+001, 2.3505725E+003,-7.8508452E+002, 1.8758647E+001, 4.4689532E+002
 6.8015518E+001, 1.3664689E+002, 5.8025473E-003, 8.6942875E-001, 5.3560388E+002, 2.8919057E+001, 1.7193774E+003,-3.7656903E+002, 1.1911241E+001, 4.0964165E+002
 6.8204148E+001, 1.0313889E+002, 3.8613970E-003, 2.4097738E-001, 4.2492585E+002, 2.0618786E+001, 1.1510896E+003,-2.5790901E+002, 7.3818448E+000, 3.8115981E+002
 6.8420024E+001, 9.1345025E+001, 2.6856038E-003, 1.9448305E-001, 4.0830218E+002, 1.8165786E+001, 1.0117961E+003,-3.2481341E+002, 6.2574291E+000, 3.6851495E+002
 6.8604462E+001, 9.7411421E+001, 2.3162684E-003, 4.2336936E-001, 4.4831213E+002, 2.0307140E+001, 1.3240887E+003,-5.0869746E+002, 7.7878384E+000, 3.7122152E+002
 6.8816566E+001, 1.1094884E+002, 2.5895527E-003, 5.9022585E-001, 4.7981836E+002, 2.3828022E+001, 1.4889566E+003,-6.5014214E+002, 1.0024818E+001, 3.8177414E+002
 6.9019448E+001, 1.2400808E+002, 3.2761994E-003, 7.6786637E-001, 5.1334809E+002, 2.7274577E+001, 1.6580118E+003,-7.7167449E+002, 1.2044583E+001, 3.9415006E+002
 6.9222330E+001, 1.3766816E+002, 3.9999359E-003, 1.0823029E+000, 5.6246135E+002, 3.0909240E+001, 1.9750309E+003,-9.9894749E+002, 1.4184720E+001, 4.0506976E+002
 6.9425211E+001, 1.5888192E+002, 5.0959566E-003, 1.6307279E+000, 6.2963590E+002, 3.6704419E+001, 2.1826598E+003,-1.1808501E+003, 1.7422807E+001, 4.2063881E+002
 6.9602733E+001, 1.7259791E+002, 6.2111375E-003, 1.8678857E+000, 6.6490106E+002, 4.0330794E+001, 2.3223626E+003,-1.2813252E+003, 1.9490987E+001, 4.3260781E+002
 6.9810139E+001, 1.9052301E+002, 7.1318208E-003, 2.9451220E+000, 7.6396913E+002, 4.5805854E+001, 4.2557742E+003,-1.8539272E+003, 2.2230546E+001, 4.4410101E+002
 7.0010611E+001, 2.2819888E+002, 9.1944287E-003, 3.2514355E+000, 8.1826239E+002, 5.5003273E+001, 4.2241477E+003,-1.7995102E+003, 2.8161058E+001, 4.6665775E+002
 7.0210246E+001, 2.3421727E+002, 1.0402538E-002, 3.6434848E+000, 8.5605002E+002, 5.6234914E+001, 4.4055527E+003,-1.8058195E+003, 2.8151360E+001, 4.7109306E+002
 7.0407792E+001, 2.0891130E+002, 9.8881349E-003, 2.2523134E+000, 7.1121136E+002, 4.8306199E+001, 2.2934170E+003,-8.4388165E+002, 2.3881742E+001, 4.5539580E+002
 7.0605878E+001, 1.5041411E+002, 6.9008023E-003, 1.4757646E+000, 6.1128041E+002, 3.3221815E+001, 1.7812983E+003,-7.1417507E+002, 1.4472562E+001, 4.1488043E+002
 7.0803622E+001, 1.3837252E+002, 5.1058398E-003, 1.2934837E+000, 5.7897466E+002, 3.0727766E+001, 1.5100628E+003,-6.8151458E+002, 1.3621575E+001, 4.0352753E+002
 7.1018751E+001, 1.3835653E+002, 4.8805608E-003, 1.2838970E+000, 5.7901896E+002, 3.0740163E+001, 1.6229190E+003,-7.8896185E+002, 1.3751931E+001, 4.0256764E+002
 7.1209976E+001, 1.5449044E+002, 5.1838529E-003, 1.7244058E+000, 6.3112733E+002, 3.5120701E+001, 2.5155174E+003,-1.0943819E+003, 1.6616068E+001, 4.1056226E+002
 7.1401201E+001, 1.7217308E+002, 6.3212615E-003, 1.8443784E+000, 6.5013734E+002, 3.9441239E+001, 2.4773403E+003,-1.2215942E+003, 1.9436814E+001, 4.2301781E+002
 7.1616329E+001, 1.7915221E+002, 7.1041258E-003, 1.9001873E+000, 6.6471412E+002, 4.1607700E+001, 2.6736597E+003,-1.3989974E+003, 2.0853665E+001, 4.2821511E+002
 7.1807555E+001, 1.9244475E+002, 7.8180002E-003, 2.4983653E+000, 7.2151446E+002, 4.5656071E+001, 3.5260920E+003,-1.7688157E+003, 2.3248849E+001, 4.3541852E+002
 7.2003237E+001, 2.1553482E+002, 9.2649203E-003, 3.1022190E+000, 7.8577001E+002, 5.2384239E+001, 3.9319091E+003,-1.8553895E+003, 2.7463611E+001, 4.4940805E+002
 7.2209858E+001, 2.2422422E+002, 1.0623310E-002, 3.2564759E+000, 8.0089423E+002, 5.3707298E+001, 3.1078179E+003,-1.4021623E+003, 2.7870171E+001, 4.5403022E+002
 7.2416480E+001, 1.8857208E+002, 8.9805986E-003, 2.5039784E+000, 7.2735314E+002, 4.4389611E+001, 3.8794279E+003,-1.3703695E+003, 2.1998191E+001, 4.3300574E+002
 7.2602439E+001, 1.9862395E+002, 8.4867923E-003, 3.0839843E+000, 7.6864521E+002, 4.8158046E+001, 4.4683464E+003,-1.7633248E+003, 2.4870678E+001, 4.3469256E+002
 7.2809060E+001, 2.1188075E+002, 9.9202771E-003, 2.4807131E+000, 7.2305483E+002, 4.9852208E+001, 2.8529512E+003,-1.3265845E+003, 2.6356726E+001, 4.4150868E+002
 7.3015681E+001, 1.8854716E+002, 8.7823864E-003, 2.3190422E+000, 7.0300578E+002, 4.3963579E+001, 2.7755660E+003,-1.3803104E+003, 2.2298208E+001, 4.2793981E+002
 7.3201641E+001, 1.8193925E+002, 8.0907599E-003, 1.9200058E+000, 6.5571797E+002, 4.2147440E+001, 2.3194482E+003,-1.0795591E+003, 2.1649547E+001, 4.2286494E+002
 7.3408262E+001, 1.6130175E+002, 7.3213862E-003, 1.3388518E+000, 5.9093755E+002, 3.6310141E+001, 1.9667984E+003,-7.3041874E+002, 1.7833866E+001, 4.1224942E+002
 7.3614883E+001, 1.3427525E+002, 5.5746359E-003, 9.5813433E-001, 5.3788238E+002, 2.9160865E+001, 1.5708008E+003,-6.3025988E+002, 1.3120566E+001, 3.9558154E+002
 7.3811174E+001, 1.2710583E+002, 4.5920931E-003, 1.1502972E+000, 5.5191298E+002, 2.8375476E+001, 1.8659777E+003,-8.3047409E+002, 1.2617810E+001, 3.9055989E+002
 7.4006637E+001, 1.3912236E+002, 4.8870718E-003, 1.2928250E+000, 5.7441042E+002, 3.1607792E+001, 1.9736909E+003,-1.0041013E+003, 1.5002059E+001, 3.9636738E+002
 7.4206647E+001, 1.6770850E+002, 6.1212295E-003, 2.1805785E+000, 6.6632602E+002, 3.9902730E+001, 3.2571850E+003,-1.7549430E+003, 2.0474557E+001, 4.1036731E+002
 7.4403333E+001, 2.2202330E+002, 9.2793571E-003, 2.8303384E+000, 7.4962275E+002, 5.2678841E+001, 3.3156631E+003,-1.7400771E+003, 2.9419780E+001, 4.3354819E+002
 7.4604068E+001, 2.2804962E+002, 1.1538042E-002, 3.2214484E+000, 7.8917166E+002, 5.4156769E+001, 3.2676024E+003,-1.5067520E+003, 2.9527071E+001, 4.3934834E+002
 7.4804803E+001, 2.0563060E+002, 1.0242807E-002, 3.5195779E+000, 8.0464256E+002, 4.9764669E+001, 3.6195124E+003,-1.6948842E+003, 2.6062329E+001, 4.2913995E+002
 7.5005538E+001, 2.1102983E+002, 1.0453152E-002, 3.5489831E+000, 8.0596603E+002, 5.1556510E+001, 3.9721479E+003,-1.7613263E+003, 2.7691629E+001, 4.2917009E+002
 7.5206274E+001, 2.1903123E+002, 1.0979808E-002, 3.2412283E+000, 7.7893276E+002, 5.3131627E+001, 3.7890624E+003,-1.6429568E+003, 2.9248619E+001, 4.3183095E+002
 7.5407009E+001, 2.0661682E+002, 1.1836124E-002, 2.5996841E+000, 7.1589585E+002, 4.8885285E+001, 2.6365257E+003,-1.3041972E+003, 2.6766381E+001, 4.2114799E+002
 7.5609751E+001, 1.6709354E+002, 7.6162402E-003, 1.5699558E+000, 6.0927374E+002, 3.8382627E+001, 1.8728983E+003,-8.6649195E+002, 1.9777205E+001, 4.0958240E+002
 7.5808479E+001, 1.3651799E+002, 6.1789975E-003, 1.1213174E+000, 5.5098211E+002, 3.0436494E+001, 1.6445539E+003,-7.2015446E+002, 1.4042479E+001, 3.9377129E+002
 7.6016039E+001, 1.2222574E+002, 4.8775256E-003, 7.6423199E-001, 5.0614888E+002, 2.6773822E+001, 1.5301490E+003,-6.2823765E+002, 1.1856944E+001, 3.8797853E+002
 7.6210351E+001, 1.1701297E+002, 4.2357447E-003, 8.2418765E-001, 5.1180391E+002, 2.5781232E+001, 1.6077889E+003,-7.4934779E+002, 1.1122780E+001, 3.8464638E+002
 7.6404662E+001, 1.2779101E+002, 4.4007199E-003, 1.1816775E+000, 5.4868911E+002, 2.9184585E+001, 1.8656459E+003,-1.0223715E+003, 1.3483195E+001, 3.8853409E+002
 7.6623263E+001, 1.6238276E+002, 6.1865472E-003, 1.8439755E+000, 6.2459366E+002, 3.8199864E+001, 2.4735307E+003,-1.4828680E+003, 1.9807281E+001, 4.0333886E+002
 7.6809447E+001, 2.0187629E+002, 9.3007042E-003, 2.3642115E+000, 6.9215997E+002, 4.8329351E+001, 3.1470162E+003,-1.6688219E+003, 2.7215356E+001, 4.1718504E+002
 7.7003667E+001, 2.1024678E+002, 1.8081690E-002, 2.6479280E+000, 7.0514427E+002, 4.9548477E+001, 2.7271908E+003,-1.3428760E+003, 2.8040576E+001, 3.7577955E+002
 7.7219466E+001, 1.8266995E+002, 7.5958232E-003, 2.7878141E+000, 6.7829826E+002, 4.3163763E+001, 2.3327232E+003,-1.2082195E+003, 2.5672811E+001, 3.8072495E+002
 7.7413686E+001, 1.7153775E+002, 8.8566021E-003, 2.5974197E+000, 6.7771076E+002, 4.1013920E+001, 2.4414506E+003,-1.3017536E+003, 2.2010207E+001, 3.8201900E+002
 7.7607905E+001, 1.7430873E+002, 1.2887551E-002, 2.6007879E+000, 6.7807708E+002, 4.1550362E+001, 2.4802285E+003,-1.3427241E+003, 2.5081399E+001, 3.5595010E+002
 7.7802125E+001, 1.8327488E+002, 1.3077127E-002, 4.2241397E+000, 7.1670026E+002, 4.6134161E+001, 3.2737235E+003,-1.7119266E+003, 3.0035965E+001, 3.2115576E+002
 7.8017924E+001, 2.1184259E+002, 2.7243254E-002, 1.7195545E+000, 7.4741935E+002, 5.0587611E+001, 3.5597551E+003,-1.9184997E+003, 1.8916370E+001, 5.4587265E+002
 7.8212144E+001, 2.2219644E+002, 8.8894028E-003, 1.1559403E+000, 7.2143721E+002, 5.0084051E+001, 2.4123030E+003,-1.1969210E+003, 1.5237500E+001, 5.6590386E+002
 7.8406363E+001, 1.8088511E+002, 8.5480643E-003, 7.7141532E-001, 6.4485934E+002, 3.8705089E+001, 2.3243699E+003,-1.0285720E+003, 1.0584191E+001, 5.2045739E+002
 7.8600583E+001, 1.5687514E+002, 6.6434586E-003, 6.6198169E-001, 5.9243911E+002, 3.3720767E+001, 2.0901964E+003,-8.7418196E+002, 1.0310343E+001, 4.8689456E+002
 7.8816382E+001, 1.4391434E+002, 5.8685877E-003, 5.3643345E-001, 5.6297739E+002, 3.0760510E+001, 2.2079773E+003,-8.9136064E+002, 9.3478496E+000, 4.7066022E+002
 7.9010602E+001, 1.6635709E+002, 5.8797242E-003, 1.0814600E+000, 6.3276260E+002, 3.7436556E+001, 2.5102242E+003,-1.3402587E+003, 1.3023988E+001, 4.9556383E+002
 7.9204822E+001, 1.7060793E+002, 6.4127014E-003, 3.4124282E-001, 5.7380461E+002, 3.6612170E+001, 1.8336523E+003,-7.5812114E+002, 1.1229961E+001, 5.0988529E+002
 7.9420621E+001, 1.4930244E+002, 6.1350824E-003, 6.0115979E-001, 5.7831457E+002, 3.1568186E+001, 1.8809559E+003,-8.1435936E+002, 9.0560026E+000, 4.7862849E+002
 7.9614841E+001, 1.4231626E+002, 5.4906672E-003, 4.3510877E-001, 5.4991158E+002, 2.9920897E+001, 1.8023786E+003,-7.2687019E+002, 8.8803277E+000, 4.7078204E+002
 7.9809060E+001, 1.4031458E+002, 5.1987000E-003, 5.6313675E-001, 5.5842383E+002, 2.9888751E+001, 1.8871403E+003,-7.7590373E+002, 9.1740032E+000, 4.6594454E+002
 8.0003280E+001, 1.3382645E+002, 5.1996240E-003, 3.0094015E-001, 5.1529140E+002, 2.7921035E+001, 1.6689992E+003,-5.9714974E+002, 8.2042463E+000, 4.5915329E+002
 8.0219079E+001, 1.2288337E+002, 4.5611829E-003, 3.7035579E-001, 5.1292315E+002, 2.5614609E+001, 1.7055396E+003,-6.5045647E+002, 7.4838458E+000, 4.4360554E+002
 8.0408983E+001, 1.2362041E+002, 4.3318458E-003, 2.6617505E-001, 4.9112141E+002, 2.5724102E+001, 1.6001623E+003,-5.4541347E+002, 7.7502280E+000, 4.4340910E+002
 8.0622624E+001, 1.1796168E+002, 4.2345460E-003, 3.0423566E-001, 4.9617954E+002, 2.4578070E+001, 1.7074369E+003,-6.7163867E+002, 7.1579903E+000, 4.3688754E+002
 8.0812528E+001, 1.2257258E+002, 4.1191575E-003, 4.0227634E-001, 5.1301768E+002, 2.6109327E+001, 1.7866165E+003,-7.6679217E+002, 8.2920800E+000, 4.4090269E+002
 8.1016674E+001, 1.3219336E+002, 4.6516021E-003, 5.1126789E-001, 5.3977623E+002, 2.8746593E+001, 1.9168123E+003,-9.0589624E+002, 9.5745334E+000, 4.5337470E+002
 8.1225568E+001, 1.5014487E+002, 5.7352364E-003, 8.3545272E-001, 5.9902584E+002, 3.3619235E+001, 2.5581869E+003,-1.2580602E+003, 1.1705989E+001, 4.7162379E+002
 8.1408350E+001, 1.7906841E+002, 7.4774002E-003, 1.2693477E+000, 6.7188438E+002, 4.1218259E+001, 3.7612188E+003,-1.6841507E+003, 1.5377090E+001, 5.0282775E+002
 8.1620394E+001, 2.1084755E+002, 9.9800688E-003, 1.4380405E+000, 7.1186170E+002, 4.8470579E+001, 4.0110658E+003,-1.8994171E+003, 1.8532570E+001, 5.3024229E+002
 8.1808948E+001, 2.2724640E+002, 1.2423849E-002, 1.3518281E+000, 7.2181595E+002, 5.1022998E+001, 2.8771090E+003,-1.3263187E+003, 1.8898474E+001, 5.4178507E+002
 8.2015588E+001, 1.9739912E+002, 1.1507197E-002, 1.3845459E+000, 7.0383281E+002, 4.3926879E+001, 2.7871121E+003,-1.2723930E+003, 1.5344947E+001, 5.1307059E+002
 8.2201565E+001, 1.8498713E+002, 1.0177979E-002, 1.5725031E+000, 6.9937167E+002, 4.1869337E+001, 2.7854129E+003,-1.2540305E+003, 1.5416586E+001, 4.9627847E+002
 8.2408205E+001, 1.7653066E+002, 1.0094214E-002, 1.3491477E+000, 6.6821298E+002, 3.9780275E+001, 2.7373346E+003,-1.1058256E+003, 1.4667294E+001, 4.8663174E+002
 8.2614845E+001, 1.6259413E+002, 9.1797169E-003, 1.1025861E+000, 6.2663034E+002, 3.6240470E+001, 2.4783039E+003,-9.7845905E+002, 1.3391982E+001, 4.6976034E+002
 8.2800822E+001, 1.5450934E+002, 8.3393326E-003, 1.0063984E+000, 6.0489497E+002, 3.4258236E+001, 2.2489936E+003,-1.0024973E+003, 1.2876822E+001, 4.5883966E+002
 8.3001263E+001, 1.5999251E+002, 8.5358494E-003, 1.1374580E+000, 6.2031453E+002, 3.5874761E+001, 2.4065373E+003,-1.0828576E+003, 1.4142373E+001, 4.6017762E+002
